a: à,a.
drumstel: drumstellen
drumster: drumsters
drumstick: drumsticks
drup: druppen
drupje: drupjes
druppel: druppels
druppelen: druppel,druppelde,druppelden,druppelt,gedruppeld
druppelflesje: druppelflesjes
druppeling: druppelingen
druppelteller: druppeltellers
druppelvanger: druppelvangers
druppen: drupten,drupt,drupte,drup,gedrupt
drups: drupsen
dryade: dryaden
ds: ds.
dtp: d.t.p.
Dtrein: Dtreinen,D-trein
dualis: dualissen
dualist: dualisten
dualistisch: dualistische
dubbel: dubbele,dubbeln
dubbelagent: dubbelagenten
dubbelalbum: dubbelalbums
dubbelblank: dubbelblanke
dubbelboeking: dubbelboekingen
dubbeldekker: dubbeldekkers
dubbeldrank: dubbeldranken
dubbelelpee: dubbelelpees
dubbelen: dubbelt,gedubbeld,dubbelden,dubbel,dubbelde
dubbelepunt: dubbelepunten
dubbelfocus: dubbelfocussen
dubbelfout: dubbelfouten
dubbelfunctie: dubbelfuncties
dubbelganger: dubbelgangers
dubbelgangster: dubbelgangsters
dubbelgreep: dubbelgrepen
dubbelhartig: dubbelhartiger,dubbelhartigere,dubbelhartige
dubbelkop: dubbelkoppen
dubbelkruis: dubbelkruisen
dubbelleven: dubbellevens
dubbelloops: dubbelloopse
dubbelmandaat: dubbelmandaten
dubbelnummer: dubbelnummers
dubbelparkeerder: dubbelparkeerders
dubbelportret: dubbelportretten
dubbelrijm: dubbelrijmen
dubbelrol: dubbelrollen
dubbelslaan: dubbelsla,dubbelgeslagen,dubbelsloeg,dubbelsloegen,dubbelslaat
dubbelspion: dubbelspionnen
dubbelspoor: dubbelsporen
dubbeltal: dubbeltallen
dubbeltje: dubbeltjes
dubbeltjeskwestie: dubbeltjeskwesties
dubbelvouwen: dubbelvouw,dubbelvouwt,dubbelgevouwd,dubbelvouwden,dubbelvouwde
dubbelzien: dubbelziet,dubbelzag,dubbelzie,dubbelzagen,dubbelgezien
dubbelzijdig: dubbelzijdige
dubbelzinnig: dubbelzinnige,dubbelzinniger,dubbelzinnigere
dubbelzinnigheid: dubbelzinnigheden
dubbelzout: dubbelzouten
dubben: dub,dubde,gedubd,dubt,dubden
dubieus: dubieuze
Dublinner: Dublinners
Dublins: Dublinse
duchten: duchtten,duchtte,ducht,geducht
duchtig: duchtigere,duchtiger,duchtige
duel: duellen
duelleren: duelleert,duelleerde,duelleerden,duelleer,geduelleerd
duellist: duellisten
duet: duetten
duf: duffe,dufst,duffer,dufste,duffere
duffel: duffels
dugout: dug-out
duidelijk: duidelijkst,duidelijke,duidelijkere,duidelijker,duidelijkste
duidelijkheid: duidelijkheden
duiden: duidden,geduid,duidde,duidt,duid
duider: duiders
duiding: duidingen
duif: duiven
duig: duigen
duik: duiken
duikbommenwerper: duikbommenwerpers
duikboot: duikboten
duikbootjager: duikbootjagers
duikbril: duikbrillen
duikelaar: duikelaars
duikelen: duikelden,duikelde,duikel,geduikeld,duikelt
duikeling: duikelingen
duiken: duik,duikt,dook,doken,gedoken
duiker: duikers
duikerklok: duikerklokken
duikerpak: duikerpakken
duikersziekte: duikersziekten
duikmasker: duikmaskers
duiksport: duiksporten
duikvlucht: duikvluchten
duim: duimen
duimen: duimde,duimden,geduimd,duimt,duim
duimendraaien: duimendraaide,duimendraait,duimengedraaid,duimendraaiden,duimendraai
duimer: duimers
duimgreep: duimgrepen
duimschroef: duimschroeven
duimstok: duimstokken
duimzuigen: duimzuig,duimgezogen,domzuigen,duimzuigt,doomzuig
duimzuiger: duimzuigers
duimzuigster: duimzuigsters
duin: duinen
duinafslag: duinafslagen
duindoorn: duindoornen
duinhagedis: duinhagedissen
duinpan: duinpannen
duinpieper: duinpiepers
duinroos: duinrozen
duist: duisten
duister: duisterdere,duisterst,duisterste,duisterder,duistere
duisterheid: duisterheden
duisternis: duisternissen
duit: duiten
duitendief: duitendieven
Duits: Duitse
Duitser: Duitse,Duitsers,Duitsen
duivel: duivels
duivelachtig: duivelachtiger,duivelachtigere,duivelachtige
duivelbanner: duivelbanners
duivelin: duivelinnen
duivels: duivelser,duivelse,duivelsere
duivelsbrood: duivelsbroden
duivelskunstenaar: duivelskunstenaars
duivelskunstenares: duivelskunstenaressen
duiveluitbanning: duiveluitbanningen
duiveluitdrijving: duiveluitdrijvingen
duivenmelker: duivenmelkers
duivenmelkster: duivenmelksters
duivenpost: duivenposten
duiventil: duiventillen
duizelen: duizel,geduizeld,duizelde,duizelden,duizelt
duizelig: duizelige,duizeligere,duizeliger
duizeligheid: duizeligheden
duizeling: duizelingen
duizelingwekkend: duizelingwekkendste,duizelingwekkender,duizelingwekkendst,duizelingwekkende,duizelingwekkendere
duizend: duizenden
duizendblad: duizendbladeren
duizendeneennacht: duizend-en-een-nacht
duizendjarig: duizendjarige
duizendje: duizendjes
duizendkoppig: duizendkoppige
duizendpoot: duizendpoten
duizendschoon: duizendschonen
duizendste: duizendsten
duizendtal: duizendtallen
duizendvoud: duizendvouden
duizendvoudig: duizendvoudige
dukaat: dukaten
dukdalf: dukdalven
dulden: duldt,duldden,duld,geduld,duldde
dulder: dulders
dumdumkogel: dumdumkogels
dummy: dummy's
dumpen: dumpt,dumpte,dump,gedumpt,dumpten
dumper: dumpers
dumpprijs: dumpprijzen
dun: dunst,dunnere,dunne,dunner,dunste
dunbevolkt: dunbevolkte
dundruk: dundrukken
dunken: dunk,gedunkt,dunkte,dunkt,dunkten
dunnen: gedund,dun,dunden,dunt,dunde
dunschiller: dunschillers
duo: duo's
duobaan: duobanen
duobak: duobakken
duoblok: duoblokken
duobus: duobussen
duopassagier: duopassagiers
duopresentatie: duopresentaties
duozadel: duozadels
duozitting: duozittingen
duperen: dupeerden,dupeer,dupeerde,gedupeerd,dupeert
duplexwoning: duplexwoningen
duplicaat: duplicaten
duplolamp: duplolampen
duppie: duppie's
durabel: durabellen
duratief: duratieve
duren: duur,duurde,geduurd,duurden,duurt
durfal: durfallen
durven: durfde,durfden,durft,gedurfd,durf
durver: durvers
dusdanig: dusdanige
duster: dusters
dutje: dutjes
duts: dutsen
dutten: dut,gedut,dutte
dutter: dutters
duur: duurst,dure,duurdere,duurder,duurste
duurdoenerij: duurdoenerijen
duurte: duurten
duurtraining: duurtrainingen
duurzaam: duurzame,duurzamere,duurzaamste,duurzaamst,duurzamer
duvel: duvels
duvelen: duvelde,geduveld,duvelden,duvel,duvelt
duvelstoejager: duvelstoejagers
duveltje: duveltjes
duw: duwen
duwbak: duwbakken
duwboot: duwboten
duwen: duwt,duwde,geduwd,duw,duwden
duwvaart: duwvaarten
DV: D.V.
dw: dw.
dwaalgast: dwaalgasten
dwaalgeest: dwaalgeesten
dwaallicht: dwaallichten
dwaalspoor: dwaalsporen
dwaaltuin: dwaaltuinen
dwaas: dwazere,dwaast,dwazen,dwaze,dwazer,dwaaste
dwaasheid: dwaasheden
dwalen: dwaalden,dwaal,gedwaald,dwaalde,dwaalt
dwaler: dwalers
dwaling: dwalingen
dwangarbeid: dwangarbeiden
dwangarbeider: dwangarbeiders
dwangbevel: dwangbevelen
dwangbuis: dwangbuizen
dwangmatig: dwangmatige
dwangmatigheid: dwangmatigheden
dwangmiddel: dwangmiddelen
dwangnagel: dwangnagels
dwangneurose: dwangneurosen
dwangpositie: dwangposities
dwangrail: dwangrails
dwangsom: dwangsommen
dwangvoorstelling: dwangvoorstellingen
dwarrelen: gedwarreld,dwarrel,dwarrelt,dwarrelden,dwarrelde
dwarreling: dwarrelingen
dwars: dwarser,dwarsere,dwarse
dwarsbalk: dwarsbalken
dwarsbeuk: dwarsbeuken
dwarsbomen: gedwarsboomd,dwarsboomde,dwarsboomt,dwarsboom,dwarsboomden
dwarsdoorsnede: dwarsdoorsneden
dwarsdrijver: dwarsdrijvers
dwarsfluit: dwarsfluiten
dwarshelling: dwarshellingen
dwarskijker: dwarskijkers
dwarskop: dwarskoppen
dwarslaesie: dwarslaesies
dwarsliggen: dwarslig,dwarsgeligd,dwarsligt
dwarsligger: dwarsliggers
dwarsprofiel: dwarsprofielen
dwarsschip: dwarsschepen
dwarsstraat: dwarsstraten
dwarsverband: dwarsverbanden
dwarszitten: dwarsgezeten,dwarszaten,dwarszit,dwarszat
dwarszitter: dwarszitters
dweepster: dweepsters
dweepziek: dweepzieke
dweil: dweilen
dweilen: gedweild,dweilde,dweilt,dweilden,dweil
dweilwagen: dweilwagens
dwepen: dweepten,dweept,dweepte,dweep,gedweept
dweper: dwepers
dweperig: dweperige
dweperij: dweperijen
dwerg: dwergen
dwergberk: dwergberken
dwerghert: dwergherten
dwergstaat: dwergstaten
dwergtong: dwergtongen
dwergvleermuis: dwergvleermuizen
dwergvolk: dwergvolken
dwingeland: dwingelanden
dwingelandij: dwingelandijen
dwingen: gedwongen,dwingt,dwongen,dwing,dwong
dwingend: dwingendere,dwingende,dwingender
dwingerig: dwingerige
dwz: d.w.z.
dynamisch: dynamischere,dynamischer,dynamische
dynamo: dynamo's
dynamometer: dynamometers
dynastie: dynastiën
dysenterie: dysenteriën
dysenterisch: dysenterische
dysforie: dysforiën
dyslectisch: dyslectische
dyspeptisch: dyspeptische
dysplastisch: dysplastische
dystrofie: dystrofiën
dystrofisch: dystrofische
Dzes: D66
ea: e.a.
easyrider: easyriders
ebben: ebden,eb,geebd,ebt,ebde
ecarte: ecarté
ecarteren: ecarteerden,ecarteerde,geecarteerd,ecarteert,ecarteer
ecarteur: ecarteurs
ecclesiastisch: ecclesiastische
ecg: e.c.g.
echec: echecs
echelon: echelons
echelonneren: echelonneerde,echelonneerden,geechelonneerd,echelonneer,echelonneert
echo: echo's
echobeeld: echobeelden
echoen: echode,echo,geechod,echoden,echot,echoën
echofoon: echofonen
echografisch: echografische
echogram: echogrammen
echopeiling: echopeilingen
echoput: echoputten
echoscopie: echoscopiën
echt: echtere,echter,echte
echtbreekster: echtbreeksters
echtbreker: echtbrekers
echtbreuk: echtbreuken
echtelijk: echtelijke
echten: echtten,echt,echtte,geecht
echtgenoot: echtgenoten
echtgenote: echtgenoten
echtpaar: echtparen
echtscheiding: echtscheidingen
echtverbintenis: echtverbintenissen
echtvereniging: echtverenigingen
eclat: éclat
eclecticus: eclectici
eclectisch: eclectische
eclips: eclipsen
eclipseren: eclipseert,eclipseerden,geeclipseerd,eclipseer,eclipseerde
ecloge: ecloges
ecobalans: ecobalansen
ecoduct: ecoducten
ecologisch: ecologische
ecoloog: ecologen
econometrisch: econometrische
econometrist: econometristen
economie: economiën
economisch: economischere,economische,economischer
economiseren: economiseer,economiseerde,economiseerden,economiseert,geeconomiseerd
economist: economisten
econoom: economen
ecoplanologisch: ecoplanologische
ecoplanoloog: ecoplanologen
ecoprofiel: ecoprofielen
ecosysteem: ecosystemen
ecotainer: ecotainers
ecotunnel: ecotunnels
ecotype: ecotypen
ecowoning: ecowoningen
ectoderm: ectodermen
ectopie: ectopiën
ectopisch: ectopische
ectoplastisch: ectoplastische
ecu: ecu's
Ecuadoraan: Ecuadoranen,Ecuadoraanse,Ecuadoraansen
Ecuadoraans: Ecuadoraanse
ed: e.d.,ed.
edel: edelste,edelst,edelere,edele,edeler
edelachtbaar: edelachtbare
edelgas: edelgassen
edelgesteente: edelgesteenten
edelhert: edelherten
edelman: edelmannen
edelmetaal: edelmetalen
edelmoedig: edelmoedige,edelmoedigste,edelmoedigere,edelmoedigst,edelmoediger
edelsmid: edelsmeden
edelsteen: edelstenen
edelvrouw: edelvrouwen
edict: edicten
editeur: editeurs
editie: edities
editor: editors
educatief: educatieve
eed: eden
eeg: e.e.g.
eega: eega's
eekhoorn: eekhoorns
eeltig: eeltiger,eeltige,eeltigere
een: enen,ene
eenakter: eenakters
eenbaansweg: eenbaanswegen
eencellig: eencellige
eend: eenden
eendaags: eendaagse
eendagstoerist: eendagstoeristen
eendagsvlieg: eendagsvliegen
eendelig: eendelige
eendenbek: eendenbekken
eendenbijt: eendenbijten
eendenei: eendeneieren
eendenkooi: eendenkooien
eendenkuiken: eendenkuikens
eender: eendere
eendrachtig: eendrachtige
eenduidig: eenduidige
eendvogel: eendvogels
eeneiig: eeneiige
eengezinswoning: eengezinswoningen
eenheid: eenheden
eenheidslijst: eenheidslijsten
eenheidsprijs: eenheidsprijzen
eenheidsworst: eenheidsworsten
eenhelmig: eenhelmige
eenhoevig: eenhoevige
eenhoofdig: eenhoofdige
eenhoorn: eenhoorns
eenhuizig: eenhuizige
eenjarig: eenjarige
eenkennig: eenkennige
eenlettergrepig: eenlettergrepige
eenling: eenlingen
eenlobbig: eenlobbige
eenmalig: eenmalige
eenmansactie: eenmansacties
eenmanscel: eenmanscellen
eenmansorkest: eenmansorkesten
eenmanszaak: eenmanszaken
eenmeifeest: eenmeifeesten,een-meifeest
eenogig: eenogige
eenoog: eenogen
eenoudergezin: eenoudergezinnen
eenpansmaaltijd: eenpansmaaltijden
eenparig: eenparige
eenpersoonsbed: eenpersoonsbedmen
eensgezind: eensgezinde,eensgezinder,eensgezindere
eenslachtig: eenslachtige
eenslachtigheid: eenslachtigheden
eensluidend: eensluidende
eensteensmuur: eensteensmuren
eenstemmig: eenstemmige,eenstemmigere,eenstemmiger
eentalig: eentalige
eentonig: eentoniger,eentonigere,eentonige
eentweedrie: een-twee-drie
eentweetje: eentweetjes,een-tweetje
eenverdiener: eenverdieners
eenvormig: eenvormige
eenvoudig: eenvoudigere,eenvoudigst,eenvoudige,eenvoudigste,eenvoudiger
eenwording: eenwordingen
eenzaadlobbig: eenzaadlobbige
eenzaam: eenzame,eenzamere,eenzaamste,eenzamer,eenzaamst
eenzelvig: eenzelvigste,eenzelvigst,eenzelvigere,eenzelviger,eenzelvige
eenzijdig: eenzijdiger,eenzijdige,eenzijdigste,eenzijdigere,eenzijdigst
eenzitter: eenzitters
eerbaar: eerbaarst,eerbaardere,eerbaarste,eerbaarder,eerbare
eerbetuiging: eerbetuigingen
eerbewijs: eerbewijzen
eerbiedig: eerbiedigere,eerbiedige,eerbiediger,eerbiedigste,eerbiedigst
eerbiedigen: geeerbiedigd,eerbiedigt,eerbiedigde,eerbiedig,eerbiedigden
eerbiedwaardig: eerbiedwaardige,eerbiedwaardigere,eerbiedwaardiger
eerdaags: eerdaagse
eerlijk: eerlijke,eerlijker,eerlijkste,eerlijkere,eerlijkst
eerloos: eerloze
eerst: eerste
eerstdaags: eerstdaagse
eerste: eersten
eerstedagenvelop: eerstedagenveloppen
eerstedagenveloppe: eerstedagenveloppen
eerstegrader: eerstegraders
eerstehands: eerstehandse
EersteKamerlid: Eerste-Kamerlid
eersteklasser: eersteklassers
eersteling: eerstelingen
eerstesteenlegging: eerstesteenleggingen
eerstgenoemd: eerstgenoemde
eerstkomend: eerstkomende
eerstvolgend: eerstvolgende
eervol: eervoller,eervolste,eervolle,eervolst,eervollere
eerw: eerw.
eerzaam: eerzame
eerzuchtig: eerzuchtiger,eerzuchtige,eerzuchtigere
eest: eesten
eetappel: eetappeltjes,eetappeltje,eetappels
eetbaar: eetbare,eetbaardere,eetbaarst,eetbaarder,eetbaarste
eetcafe: eetcafe's,eetcafé
eetgelegenheid: eetgelegenheden
eethoek: eethoeken
eethuis: eethuizen
eetkamer: eetkamers
eetketel: eetketels
eetkeuken: eetkeukens
eetlepel: eetlepels
eetmaal: eetmalen
eetpeer: eetperen
eetpiraat: eetpiraten
eetservies: eetserviezen
eetster: eetsters
eetstokje: eetstokjes
eettafel: eettafels
eettent: eettenten
eetzaal: eetzalen
eeuw: eeuwen
eeuweling: eeuwelingen
eeuwenlang: eeuwenlange
eeuwenoud: eeuwenoude
eeuwfeest: eeuwfeesten
eeuwig: eeuwige
eeuwigdurend: eeuwigdurende
eeuwwisseling: eeuwwisselingen
efemerisch: efemerische
effect: effecten
effectbal: effectballen
effectenbeurs: effectenbeurzen
effectenhuis: effectenhuizen
effectenmarkt: effectenmarkten
effectief: effectiever,effectiefst,effectiefste,effectieven,effectievere,effectieve
effectueren: effectueer,effectueerden,geeffectueerd,effectueerde,effectueert
effenaar: effenaars
effenen: effent,effende,effenden,geeffend,effen
efferent: efferente
efficiencybeurs: efficiencybeurzen
efficient: efficiente,efficiënt
efficientie: efficiëntie
effileerschaar: effileerscharen
effileren: effileer,effileerde,effileerden,effileert,geeffileerd
effluent: effluente
eg: e.g.,eggen
EG: EGgen
egaal: egaalste,egaalst,egaler,egale,egalere
egalisatie: egalisatiën,egalisaties
egaliseren: egaliseert,egaliseerden,geegaliseerd,egaliseer,egaliseerde
egalitair: egalitaire
egard: egards
egel: egels
egelantier: egelantiers
egelstelling: egelstellingen
egelvis: egelvissen
egge: eggeen
eggen: egden,egt,geegd,eg,egde
egghead: eggheads
egocentrisch: egocentrische,egocentrischer,egocentrischere
egoisme: egoïsme
egoist: egoisten,egoïsten,egoïst
egoistisch: egoïstisch,egoistische
egotist: egotisten
egotistisch: egotistische
egotrip: egotrippen
egotripper: egotrippers
Egyptenaar: Egyptischen,Egyptische,Egyptenaren
Egyptisch: Egyptische
egyptologisch: egyptologische
egyptoloog: egyptologen
EHBO'ster: EHBO'sters
EHBOdoos: EHBOdosen,EHBO-doos
EHBOer: EHBOers,EHBO'er
ei: eieren,e.i.
eiber: eibers
eicel: eicellen
eiceladoptie: eiceladopties
eideling: eidelingen
eidereend: eidereenden
eidetisch: eidetische
eidooier: eidooiers
eierdooier: eierdooiers
eierdop: eierdoppen
eierdopje: eierdopjes
eierkoek: eierkoeken
eiermijn: eiermijnen
eierschaal: eierschalen
eiersnijder: eiersnijders
eierstok: eierstokken
eierstruif: eierstruiven
eierwarmer: eierwarmers
eierwekker: eierwekkers
eigeel: eigelen
eigenaar: eigenaars
eigenaardig: eigenaardigere,eigenaardiger,eigenaardige
eigenaardigheid: eigenaardigheden
eigenares: eigenaressen
eigendom: eigendommen
eigendomsbeperking: eigendomsbeperkingen
eigendomsmerk: eigendomsmerken
eigendomsrecht: eigendomsrechten
eigengemaakt: eigengemaakte
eigengerechtig: eigengerechtige
eigengereid: eigengereide
eigenhandig: eigenhandige
eigenheimer: eigenheimers
eigenliefde: eigenliefdes
eigenlijk: eigenlijke
eigenmachtig: eigenmachtige,eigenmachtigere,eigenmachtiger
eigenschap: eigenschappen
eigensoortig: eigensoortige
eigentijds: eigentijdser,eigentijdsere,eigentijdse
eigenwijs: eigenwijzer,eigenwijzere,eigenwijze,eigenwijst,eigenwijste
eigenwillig: eigenwillige
eigenzinnig: eigenzinnigste,eigenzinnigst,eigenzinnige,eigenzinnigere,eigenzinniger
eigenzinnigheid: eigenzinnigheden
eihoofd: eihoofden
eik: eiken
eikel: eikels
eikelen: eikelden,geeikeld,eikelde,eikel,eikelt
eikenboom: eikenbomen
eikvaren: eikvarens
eiland: eilanden
eilandbewoner: eilandbewoners
eilandbewoonster: eilandbewoonsters
eilandengroep: eilandengroepen
eilander: eilanders
eileider: eileiders
eind: einden
eindafrekening: eindafrekeningen
eindbedrag: eindbedragen
eindbeslissing: eindbeslissingen
eindbestemming: eindbestemmingen
eindcijfer: eindcijfers
einddiploma: einddiploma's
einddoel: einddoelen
einde: einden
eindeloos: eindeloze
einder: einders
eindexamen: eindexamens
eindexamenkandidaat: eindexamenkandidaten
eindexamenlijst: eindexamenlijsten
eindexamenpakket: eindexamenpakketten
eindfase: eindfasen
eindgesprek: eindgesprekken
eindig: eindige
eindigen: eindigt,eindigden,eindigde,eindig,geeindigd
eindje: eindjes
eindklassement: eindklassementen
eindlijst: eindlijsten
eindnotering: eindnoteringen
eindoordeel: eindoordelen
eindproduct: eindproducten
eindpunt: eindpunten
eindrapport: eindrapporten
eindredacteur: eindredacteurs
eindredactie: eindredacties
eindrijm: eindrijmen
eindronde: eindronden
eindschot: eindschoten
eindspel: eindspelen
eindsprint: eindsprinten
eindspurt: eindspurten
eindstand: eindstanden
eindstation: eindstations
eindstreep: eindstrepen
eindstrijd: eindstrijden
eindterm: eindtermen
eindtermijn: eindtermijnen
eindverantwoordelijk: eindverantwoordelijke
eindverslag: eindverslagen
eindversterker: eindversterkers
eindvonnis: eindvonnissen
eindwerk: eindwerken
einzelganger: einzelgangers,einzelgänger
eirond: eironde
eis: eisen,eïs
eisen: eiste,geeist,eisten,eis,eist
eiser: eisers
eiseres: eiseressen
eisprong: eisprongen
eitand: eitanden
eitje: eitjes
eivlies: eivliezen
eivol: eivoller,eivolste,eivollere,eivolst,eivolle
eivorm: eivormen
eivormig: eivormige
eiwit: eiwitten
eiwitarm: eiwitarme
eiwitrijk: eiwitrijke
ejaculaat: ejaculaten
ejaculatie: ejaculaties
ejaculeren: ejaculeert,geejaculeerd,ejaculeerden,ejaculeer,ejaculeerde
ejecteur: ejecteurs
ejector: ejectors
ek: e.k.
ekster: eksters
eksteroog: eksterogen
el: ellen
eland: elanden
elasticiteit: elasticiteiten
elastiek: elastieken
elastiekje: elastiekjes
elastiekspringen: elastiekspringenen
elastiekspringer: elastiekspringers
elastisch: elastischere,elastische,elastischer
elect: electen
electie: electies
electoraal: electorale
electoraat: electoraten
electricboogie: electricboogies
elegance: élégance,elegances
elegant: elegante,elegantere,eleganter
elegie: elegiën
elegisch: elegische
elektricien: elektriciens
elektriciteitsbedrijf: elektriciteitsbedrijven
elektriciteitscentrale: elektriciteitscentralen
elektriciteitsmeter: elektriciteitsmeters
elektrificatie: elektrificaties
elektrificeren: elektrificeerden,elektrificeerde,elektrificeert,geëlektrificeerd,elektrificeer
elektrisch: elektrische
elektriseermachine: elektriseermachines
elektriseren: elektriseerden,elektriseer,elektriseert,geëlektriseerd,elektriseerde
elektroanalyse: elektroanalyses
elektrocardiogram: elektrocardiogrammen
elektrochemisch: elektrochemische
elektrocuteren: elektrocuteert,geëlektrocuteerd,elektrocuteerde,elektrocuteerden,elektrocuteer
elektrocutie: elektrocuties
elektrode: elektroden
elektrodynamisch: elektrodynamische
elektroencefalograaf: elektro-encefalograaf,elektroencefalografen
elektroencefalogram: elektroencefalogrammen,elektro-encefalogram
elektrokinetisch: elektrokinetische
elektrolyse: elektrolyses
elektrolyt: elektrolyten
elektrolytisch: elektrolytische
elektromagneet: elektromagneten
elektromagnetisch: elektromagnetische
elektrometer: elektrometers
elektromonteur: elektromonteurs
elektromotor: elektromotoren
elektromotorisch: elektromotorische
elektron: elektronen
elektronenbuis: elektronenbuizen
elektronenflitser: elektronenflitsers
elektronenkanon: elektronenkanonnen
elektronenmicroscoop: elektronenmicroscopen
elektronicus: elektronici
elektronisch: elektronische
elektroscoop: elektroscopen
elektroshock: elektroshocks
elektrostatisch: elektrostatische
elektrotechnicus: elektrotechnici
elektrotechnisch: elektrotechnische
elektrotherapie: elektrotherapiën
element: elementen
elementair: elementaire
elevatiehoek: elevatiehoeken
elevator: elevators
elf: elven
elfde: elfden
elfenbankje: elfenbankjes
elfendertigst: elfendertigste
elfmeter: elfmeters
elfstedentocht: elfstedentochten
elftal: elftallen
eliminatie: eliminaties
elimineren: elimineert,elimineerde,elimineer,elimineerden,geëlimineerd
eliminering: elimineringen
elisie: elisies
elixer: elixers
elixir: elixirs
elk: elke
elleboog: ellebogen
ellende: ellenden
ellendeling: ellendelingen
ellendig: ellendige,ellendiger,ellendigste,ellendigst,ellendigere
ellenlang: ellenlange
ellepijp: ellepijpen
ellips: ellipsen
ellipsvormig: ellipsvormige
elliptisch: elliptische
elmsvuur: elmsvuren
eloge: éloge,eloges
eloquent: eloquente
elpee: elpee's
elpenbeen: elpenbenen
els: elzen
Elysee: Elysée
elzenkatje: elzenkatjes
elzenprop: elzenproppen
em: em.
Em: Em.
email: emails,e-mail
emaillak: emaillakken
emailleren: geëmailleerd,emailleerde,emailleer,emailleert,emailleerden
emailleur: emailleurs
emanatie: emanaties
emancipatie: emancipaties
emancipatoir: emancipatoire
emancipator: emancipators
emancipatorisch: emancipatorische
emanciperen: geëmancipeerd,emancipeert,emancipeer,emancipeerden,emancipeerde
emballage: emballages
emballeren: geemballeerd,emballeert,emballeerden,emballeer,emballeerde
emballeur: emballeurs
embargo: embargo's
embleem: emblemen
embolie: emboliën
embonpoint: embonpoints
embouchure: embouchures
embrayeren: embrayeer,embrayeerde,embrayeert,geembrayeerd,embrayeerden
embryo: embryo's
embryologisch: embryologische
embryoloog: embryologen
embryonaal: embryonaale
emenderen: geëmendeerd,emendeerde,emendeert,emendeer,emendeerden
emeritaat: emeritaten
emfase: emfaseen
emfatisch: emfatische
emfyseem: emfysemen
emigrant: emigranten
emigratie: emigraties
emigreren: emigreerden,emigreerde,geëmigreerd,emigreert,emigreer
eminentie: eminenties
emir: emirs
emiraat: emiraten
emissie: emissies
emissiemarkt: emissiemarkten
emissietheorie: emissietheoriën
emitteren: emitteert,geëmitteerd,emitteerde,emitteerden,emitteer
emmer: emmers
emmeren: emmer,emmert,emmerde,geemmerd,emmerden
emmerladder: emmerladders
emoe: emoes
emotie: emoties
emotionaliteit: emotionaliteiten
emotioneel: emotioneler,emotionelere,emotioneelst,emotionele,emotioneelste
empire: empires
empiricus: empirici
empirisch: empirische
empirist: empiristen
emplacement: emplacements
emplooi: emplooien
employe: employe's,employé's,employé
employee: employee's
EMU: EMU's
emulgator: emulgators
emulgeren: emulgeerden,emulgeert,geemulgeerd,emulgeer,emulgeerde
emulsie: emulsies
emulsielaag: emulsielagen
enakskind: enakskinderen
encadreren: geencadreerd,encadreer,encadreerde,encadreerden,encadreert
encanailleren: encanailleerden,encanailleer,geencanailleerd,encanailleert,encanailleerde
encefalogram: encefalogrammen
enclave: enclaves
enclitisch: enclitische
encountergroep: encountergroepen
encycliek: encyclieken
encyclopedie: encyclopediën
encyclopedisch: encyclopedische
encyclopedist: encyclopedisten
end: enden
endeldarm: endeldarmen
endemie: endemiën
endemisch: endemische
enden: end,endden,geend,endde,endt
endje: endjes
endocrien: endocriene
endocrinologisch: endocrinologische
endocrinoloog: endocrinologen
endogeen: endogene
endoparasiet: endoparasieten
endoplasma: endoplasma's
endoscoop: endoscopen
endossement: endossementen
endosseren: endosseert,endosseerden,geëndosseerd,endosseer,endosseerde
endotherm: endotherme
enema: enema's
energeticus: energetici
energetisch: energetische
energie: energiën
energiearm: energiearme
energiebalans: energiebalansen
energiebedrijf: energiebedrijven
energiebesparend: energiebesparende
energiebesparing: energiebesparingen
energiebron: energiebronnen
energiecrisis: energiecrisissen
energieheffing: energieheffingen
energiek: energieke,energiekst,energieker,energiekste,energiekere
energiekeling: energiekelingen
energienota: energienota's
energietoeslag: energietoeslagen
energieverslindend: energieverslindende
energieverspilling: energieverspillingen
energiezuinig: energiezuinige
enerveren: geenerveerd,enerveer,enerveert,enerveerde,enerveerden
enerverend: enerverende
eng: engst,enger,engste,enge,engere
Eng: Engst,Enger,Engere,Eng.,Enge,Engste
engagement: engagements
engageren: geëngageerd,engageert,engageer,engageerden,engageerde
engel: engelen
engelachtig: engelachtige
engelenbak: engelenbakken
Engels: Engelse
Engelsman: Engelsmannen
engeltjesmaakster: engeltjesmaaksters
engerd: engerds
engerling: engerlingen
enggeestig: enggeestige
enghartig: enghartige
engroshandel: en-groshandel,engroshandelmen
engte: engten
enig: enige
enigma: enigma's
enigmatisch: enigmatische
enigst: enigste
enjambement: enjambementen
enk: enken,enk.
enkel: enkele,enkels
enkelband: enkelbanden
enkelgewricht: enkelgewrichten
enkeling: enkelingen
enkelkous: enkelkousen
enkelspel: enkelspelen
enkelspoor: enkelsporen
enkeltje: enkeltjes
enkelvoud: enkelvouden
enkelvoudig: enkelvoudige
enkelzijdig: enkelzijdige
enorm: enorme
enormiteit: enormiteiten
enquete: enquetes,enquête
enqueteren: enqueteer,enquêteren,geenqueteerd,enqueteert,enqueteerden,enqueteerde
enqueteur: enqueteurs,enquêteurs,enquêteur
enquêtrice: enquêtrices
ensceneren: ensceneerden,ensceneer,ensceneerde,geensceneerd,ensceneert
enscenering: ensceneringen
ensemble: ensembles
ensilage: ensilages
